x,y
0,0
0.006289475,0.006289433
0.01257895,0.012578618
0.018868424,0.018867305
0.025157899,0.025155245
0.031447374,0.031442191
0.037736849,0.037727893
0.044026323,0.044012102
0.050315798,0.05029457
0.056605273,0.056575049
0.062894748,0.06285329
0.069184223,0.069129045
0.075473697,0.075402065
0.081763172,0.081672102
0.088052647,0.087938908
0.094342122,0.094202236
0.100631597,0.100461838
0.106921071,0.106717465
0.113210546,0.112968871
0.119500021,0.119215809
0.125789496,0.12545803
0.13207897,0.131695289
0.138368445,0.137927338
0.14465792,0.144153931
0.150947395,0.150374822
0.15723687,0.156589764
0.163526344,0.162798512
0.169815819,0.16900082
0.176105294,0.175196443
0.182394769,0.181385136
0.188684243,0.187566653
0.194973718,0.193740751
0.201263193,0.199907185
0.207552668,0.206065711
0.213842143,0.212216086
0.220131617,0.218358066
0.226421092,0.224491409
0.232710567,0.230615871
0.239000042,0.23673121
0.245289516,0.242837185
0.251578991,0.248933554
0.257868466,0.255020076
0.264157941,0.26109651
0.270447416,0.267162616
0.27673689,0.273218154
0.283026365,0.279262883
0.28931584,0.285296566
0.295605315,0.291318963
0.30189479,0.297329837
0.308184264,0.303328948
0.314473739,0.309316061
0.320763214,0.315290939
0.327052689,0.321253344
0.333342163,0.327203041
0.339631638,0.333139795
0.345921113,0.33906337
0.352210588,0.344973534
0.358500063,0.350870051
0.364789537,0.356752688
0.371079012,0.362621214
0.377368487,0.368475395
0.383657962,0.374315
0.389947436,0.380139798
0.396236911,0.385949559
0.402526386,0.391744053
0.408815861,0.39752305
0.415105336,0.403286322
0.42139481,0.409033642
0.427684285,0.414764781
0.43397376,0.420479513
0.440263235,0.426177612
0.44655271,0.431858853
0.452842184,0.43752301
0.459131659,0.443169861
0.465421134,0.44879918
0.471710609,0.454410746
0.478000083,0.460004337
0.484289558,0.465579732
0.490579033,0.471136709
0.496868508,0.476675049
0.503157983,0.482194534
0.509447457,0.487694944
0.515736932,0.493176062
0.522026407,0.498637671
0.528315882,0.504079556
0.534605356,0.5095015
0.540894831,0.51490329
0.547184306,0.520284712
0.553473781,0.525645553
0.559763256,0.5309856
0.56605273,0.536304643
0.572342205,0.541602472
0.57863168,0.546878875
0.584921155,0.552133646
0.59121063,0.557366576
0.597500104,0.562577458
0.603789579,0.567766086
0.610079054,0.572932255
0.616368529,0.57807576
0.622658003,0.583196397
0.628947478,0.588293965
0.635236953,0.593368262
0.641526428,0.598419086
0.647815903,0.603446239
0.654105377,0.608449521
0.660394852,0.613428734
0.666684327,0.618383682
0.672973802,0.623314168
0.679263276,0.628219997
0.685552751,0.633100976
0.691842226,0.637956911
0.698131701,0.64278761
0.704421176,0.647592882
0.71071065,0.652372537
0.717000125,0.657126385
0.7232896,0.66185424
0.729579075,0.666555913
0.735868549,0.671231219
0.742158024,0.675879973
0.748447499,0.680501991
0.754736974,0.68509709
0.761026449,0.689665089
0.767315923,0.694205806
0.773605398,0.698719062
0.779894873,0.703204679
0.786184348,0.707662479
0.792473823,0.712092285
0.798763297,0.716493923
0.805052772,0.720867219
0.811342247,0.725211999
0.817631722,0.729528091
0.823921196,0.733815325
0.830210671,0.738073532
0.836500146,0.742302542
0.842789621,0.746502188
0.849079096,0.750672305
0.85536857,0.754812728
0.861658045,0.758923291
0.86794752,0.763003834
0.874236995,0.767054195
0.880526469,0.771074213
0.886815944,0.775063729
0.893105419,0.779022586
0.899394894,0.782950626
0.905684369,0.786847695
0.911973843,0.790713639
0.918263318,0.794548304
0.924552793,0.798351539
0.930842268,0.802123193
0.937131743,0.805863117
0.943421217,0.809571163
0.949710692,0.813247185
0.956000167,0.816891037
0.962289642,0.820502575
0.968579116,0.824081656
0.974868591,0.827628139
0.981158066,0.831141882
0.987447541,0.834622748
0.993737016,0.838070599
1.00002649,0.841485297
1.006315965,0.844866709
1.01260544,0.8482147
1.018894915,0.851529138
1.025184389,0.854809891
1.031473864,0.858056831
1.037763339,0.861269828
1.044052814,0.864448755
1.050342289,0.867593488
1.056631763,0.8707039
1.062921238,0.87377987
1.069210713,0.876821275
1.075500188,0.879827996
1.081789662,0.882799913
1.088079137,0.885736908
1.094368612,0.888638867
1.100658087,0.891505673
1.106947562,0.894337213
1.113237036,0.897133376
1.119526511,0.899894051
1.125815986,0.902619128
1.132105461,0.9053085
1.138394936,0.90796206
1.14468441,0.910579704
1.150973885,0.913161327
1.15726336,0.915706829
1.163552835,0.918216107
1.169842309,0.920689063
1.176131784,0.923125599
1.182421259,0.925525619
1.188710734,0.927889027
1.195000209,0.930215731
1.201289683,0.932505637
1.207579158,0.934758657
1.213868633,0.936974699
1.220158108,0.939153678
1.226447582,0.941295506
1.232737057,0.943400098
1.239026532,0.945467373
1.245316007,0.947497247
