x,y
0.0,0.0
0.01001001001001001,0.012578617838741058
0.02002002002002002,0.025155245389375847
0.03003003003003003,0.03772789267871718
0.04004004004004004,0.05029457036336618
0.050050050050050046,0.06285329004448194
0.06006006006006006,0.07540206458240159
0.07007007007007007,0.08793890841106126
0.08008008008008008,0.10046183785216795
0.09009009009009009,0.11296887142907283
0.10010010010010009,0.12545803018029603
0.11011011011011011,0.13792733797265358
0.12012012012012012,0.1503748218139367
0.13013013013013014,0.16279851216509436
0.14014014014014015,0.175196443251869
0.15015015015015015,0.18756665337583714
0.16016016016016016,0.19990718522480458
0.17017017017017017,0.2122160861825079
0.18018018018018017,0.22449140863757258
0.19019019019019018,0.23673121029167973
0.20020020020020018,0.2489335544668916
0.21021021021021022,0.2610965104120882
0.22022022022022023,0.27321815360846585
0.23023023023023023,0.28529656607404974
0.24024024024024024,0.2973298366671723
0.2502502502502503,0.3093160613888689
0.2602602602602603,0.32125334368414377
0.2702702702702703,0.33313979474205757
0.2802802802802803,0.3449735337945905
0.2902902902902903,0.35675268841423174
0.3003003003003003,0.3684753948102499
0.3103103103103103,0.38013979812359666
0.3203203203203203,0.3917440527203973
0.3303303303303303,0.4032863224839813
0.34034034034034033,0.414764781105407
0.35035035035035034,0.42617761237243523
0.36036036036036034,0.4375230104569043
0.37037037037037035,0.4487991802004621
0.38038038038038036,0.46000433739861096
0.39039039039039036,0.4711367090830178
0.40040040040040037,0.4821945338020477
0.41041041041041043,0.4931760618994744
0.42042042042042044,0.5040795557913246
0.43043043043043044,0.5149032902408126
0.44044044044044045,0.5256455526313207
0.45045045045045046,0.5363046432373825
0.46046046046046046,0.5468788754936273
0.47047047047047047,0.5573665762616422
0.4804804804804805,0.5677660860947078
0.4904904904904905,0.5780757595003707
0.5005005005005005,0.5882939652008051
0.5105105105105106,0.5984190863909269
0.5205205205205206,0.6084495209942171
0.5305305305305306,0.6183836819162154
0.5405405405405406,0.6282199972956423
0.5505505505505506,0.6379569107531119
0.5605605605605606,0.647592881637394
0.5705705705705706,0.6571263852691885
0.5805805805805806,0.6665559131823721
0.5905905905905906,0.6758799733626791
0.6006006006006006,0.6850970904837809
0.6106106106106106,0.6942058061407225
0.6206206206206206,0.7032046790806838
0.6306306306306306,0.7120922854310255
0.6406406406406406,0.720867218924585
0.6506506506506506,0.7295280911221885
0.6606606606606606,0.738073531632339
0.6706706706706707,0.746502188328052
0.6806806806806807,0.7548127275607989
0.6906906906906907,0.7630038343715272
0.7007007007007007,0.7710742126987246
0.7107107107107107,0.7790225855834911
0.7207207207207207,0.7868476953715899
0.7307307307307307,0.7945483039124437
0.7407407407407407,0.8021231927550437
0.7507507507507507,0.8095711633407439
0.7607607607607607,0.8168910371929053
0.7707707707707707,0.8240816561033644
0.7807807807807807,0.8311418823156935
0.7907907907907907,0.8380705987052265
0.8008008008008007,0.8448667089558177
0.8108108108108109,0.8515291377333113
0.8208208208208209,0.8580568308556875
0.8308308308308309,0.8644487554598649
0.8408408408408409,0.8707039001651274
0.8508508508508509,0.8768212752331536
0.8608608608608609,0.8827999127246196
0.8708708708708709,0.8886388666523559
0.8808808808808809,0.8943372131310272
0.8908908908908909,0.8998940505233182
0.9009009009009009,0.9053084995825967
0.9109109109109109,0.9105797035920355
0.9209209209209209,0.9157068285001692
0.9309309309309309,0.9206890630528631
0.9409409409409409,0.925525618921678
0.950950950950951,0.9302157308286042
0.960960960960961,0.934758656667151
0.970970970970971,0.9391536776197676
0.980980980980981,0.9434000982715812
0.990990990990991,0.9474972467204298
1.001001001001001,0.9514444746831767
1.011011011011011,0.9552411575982869
1.021021021021021,0.9588866947246498
1.031031031031031,0.9623805092366335
1.0410410410410411,0.9657220483153547
1.0510510510510511,0.9689107832361497
1.0610610610610611,0.9719462094522336
1.0710710710710711,0.9748278466745343
1.0810810810810811,0.9775552389476861
1.0910910910910911,0.9801279547221765
1.1011011011011012,0.9825455869226277
1.1111111111111112,0.984807753012208
1.1211211211211212,0.98691409505316
1.1311311311311312,0.9888642797634357
1.1411411411411412,0.9906579985694317
1.1511511511511512,0.9922949676548137
1.1611611611611612,0.9937749280054242
1.1711711711711712,0.995097645450266
1.1811811811811812,0.9962629106985544
1.1911911911911912,0.9972705393728327
1.2012012012012012,0.9981203720381463
1.2112112112112112,0.9988122742272691
1.2212212212212212,0.9993461364619809
1.2312312312312312,0.9997218742703887
1.2412412412412412,0.9999394282002937
1.2512512512512513,0.9999987638285974
1.2612612612612613,0.9998998717667489
1.2712712712712713,0.9996427676622299
1.2812812812812813,0.9992274921960794
1.2912912912912913,0.9986541110764564
1.3013013013013013,0.9979227150282433
1.3113113113113113,0.9970334197786902
1.3213213213213213,0.9959863660391044
1.3313313313313313,0.9947817194825853
1.3413413413413413,0.9934196707178107
1.3513513513513513,0.991900435258877
1.3613613613613613,0.9902242534911985
1.3713713713713713,0.9883913906334728
1.3813813813813813,0.9864021366957146
1.3913913913913913,0.9842568064333687
1.4014014014014013,0.9819557392975067
1.4114114114114114,0.9794992993811165
1.4214214214214214,0.9768878753614926
1.4314314314314314,0.9741218804387363
1.4414414414414414,0.9712017522703763
1.4514514514514514,0.9681279529021187
1.4614614614614614,0.9649009686947391
1.4714714714714714,0.9615213102471255
1.4814814814814814,0.9579895123154889
1.4914914914914914,0.9543061337287488
1.5015015015015014,0.9504717573001117
1.5115115115115114,0.9464869897348526
1.5215215215215214,0.9423524615343186
1.5315315315315314,0.938068826896166
1.5415415415415414,0.9336367636108462
1.5515515515515514,0.9290569729543627
1.5615615615615615,0.9243301795773086
1.5715715715715715,0.9194571313902055
1.5815815815815815,0.9144385994451657
1.5915915915915915,0.9092753778138886
1.6016016016016015,0.9039682834620162
1.6116116116116117,0.8985181561198672
1.6216216216216217,0.8929258581495685
1.6316316316316317,0.887192274408604
1.6416416416416417,0.881318312109807
1.6516516516516517,0.8753049006778131
1.6616616616616617,0.869152991601999
1.6716716716716717,0.862863558285931
1.6816816816816818,0.856437595893346
1.6916916916916918,0.8498761211906865
1.7017017017017018,0.8431801723862224
1.7117117117117118,0.836350808965776
1.7217217217217218,0.8293891115250829
1.7317317317317318,0.8222961815988094
1.7417417417417418,0.8150731414862621
1.7517517517517518,0.8077211340738067
1.7617617617617618,0.800241322654032
1.7717717717717718,0.7926348907416848
1.7817817817817818,0.7849030418864046
1.7917917917917918,0.7770469994822886
1.8018018018018018,0.7690680065743166
1.8118118118118118,0.7609673256616678
1.8218218218218218,0.7527462384979547
1.8318318318318318,0.744406045888419
1.8418418418418419,0.7359480674841035
1.8518518518518519,0.7273736415730488
1.8618618618618619,0.7186841248685382
1.8718718718718719,0.7098808922944289
1.8818818818818819,0.7009653367675974
1.8918918918918919,0.6919388689775463
1.901901901901902,0.6828029171631891
1.911911911911912,0.673558926886866
1.921921921921922,0.6642083608056142
1.931931931931932,0.6547526984397349
1.941941941941942,0.6451934359386937
1.951951951951952,0.6355320858443841
